Application order,Previous qualification (grade),Admission grade,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Marital status_2,Marital status_4,Marital status_5,Marital status_others,Application mode_17,Application mode_39,Application mode_others,Course_9238,Course_9500,Course_others,Daytime/evening attendance_1,Previous qualification_3,Previous qualification_19,Previous qualification_39,Previous qualification_others,Nacionality_6,Nacionality_26,Nacionality_41,Nacionality_others,Mother's qualification_19,Mother's qualification_37,Mother's qualification_38,Mother's qualification_others,Father's qualification_19,Father's qualification_37,Father's qualification_38,Father's qualification_others,Mother's occupation_4,Mother's occupation_5,Mother's occupation_9,Mother's occupation_others,Father's occupation_5,Father's occupation_7,Father's occupation_9,Father's occupation_others,Displaced_1,Educational special needs_1,Debtor_1,Tuition fees up to date_1,Gender_1,Scholarship holder_1,International_1
1,0.4736842105263157,0.4736842105263157,0.0188679245283018,0.1,0.1923076923076923,0.1555555555555555,0.0769230769230769,0.6887417218543046,0.0,0.0,0.217391304347826,0.1515151515151515,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,1,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
1,0.1578947368421053,0.2315789473684211,0.0754716981132075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2093023255813954,0.0,0.1241743725231175,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False
2,0.3789473684210527,0.4305263157894736,0.0188679245283018,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.6975717439293598,0.0,0.0,0.2608695652173913,0.2424242424242424,0.3,0.6692307692307692,0.0,0.1511627906976745,0.4888888888888888,1.0,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False
2,0.2315789473684211,0.1799999999999999,0.0566037735849056,0.0,0.2692307692307693,0.2,0.1923076923076923,0.6987019867549669,0.0,0.0,0.3478260869565217,0.2727272727272727,0.35,0.6942307692307692,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
4,0.2947368421052632,0.2284210526315788,0.0566037735849056,0.0,0.2692307692307693,0.1555555555555555,0.2692307692307693,0.6614947965941343,0.0,0.0,0.3478260869565217,0.3636363636363636,0.4,0.6966346153846154,0.0,1.0,0.2444444444444444,0.4147952443857331,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
1,0.263157894736842,0.263157894736842,0.2075471698113207,0.0,0.2692307692307693,0.1555555555555555,0.0,0.0,0.5833333333333333,0.0,0.3043478260869565,0.2121212121212121,0.0,0.0,0.5833333333333333,0.7325581395348838,0.1111111111111111,0.6406869220607662,1,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,0.4010526315789473,0.1578947368421053,0.2075471698113207,0.0,0.2307692307692307,0.3777777777777777,0.1923076923076923,0.6887417218543046,0.0,0.0,0.2608695652173913,0.3333333333333333,0.2,0.6326923076923077,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,1,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
1,0.6842105263157894,0.5557894736842106,0.0566037735849056,0.0,0.2692307692307693,0.2444444444444444,0.2307692307692307,0.622894985808893,0.0,0.0,0.3478260869565217,0.3636363636363636,0.3,0.7044871794871794,0.0,0.9186046511627908,0.7999999999999999,0.0,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
1,0.368421052631579,0.3294736842105263,0.0377358490566037,0.15,0.2307692307692307,0.1555555555555555,0.1923076923076923,0.6463576158940397,0.0,0.1052631578947368,0.2608695652173913,0.1818181818181818,0.3,0.6192307692307691,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,0,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False
5,0.2421052631578946,0.1978947368421051,0.0377358490566037,0.0,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.6534216335540839,0.0,0.0,0.2608695652173913,0.2121212121212121,0.3,0.673076923076923,0.0,0.1511627906976745,0.4888888888888888,1.0,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1,0.263157894736842,0.4147368421052633,0.1320754716981132,0.0,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.8325449385052034,0.0,0.0,0.2608695652173913,0.303030303030303,0.3,0.8561538461538462,0.0,0.9186046511627908,0.7999999999999999,0.0,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
1,0.368421052631579,0.368421052631579,0.1132075471698113,0.0,0.2307692307692307,0.2666666666666666,0.1153846153846153,0.609271523178808,0.0,0.0,0.2608695652173913,0.3636363636363636,0.15,0.5743589743589743,0.0,0.1511627906976745,0.4888888888888888,1.0,0,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,True,False,False
6,0.4736842105263157,0.3526315789473684,0.0188679245283018,0.0,0.3076923076923077,0.1777777777777777,0.3076923076923077,0.7101324503311258,0.0,0.0,0.3478260869565217,0.2424242424242424,0.4,0.7217403846153846,0.0,0.2093023255813954,0.0,0.1241743725231175,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False
1,0.3789473684210527,0.4715789473684211,0.0377358490566037,0.0,0.1923076923076923,0.1333333333333333,0.1923076923076923,0.7099337748344371,0.0,0.0,0.217391304347826,0.1515151515151515,0.25,0.6892307692307692,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1,0.3999999999999999,0.2821052631578946,0.0943396226415094,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False
1,0.4210526315789473,0.3421052631578947,0.0377358490566037,0.0,0.2692307692307693,0.1777777777777777,0.2307692307692307,0.7280353200883003,0.0,0.0,0.3478260869565217,0.2727272727272727,0.35,0.8029807692307691,0.0,1.0,0.2444444444444444,0.4147952443857331,0,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
1,0.4736842105263157,0.2157894736842105,0.3018867924528302,0.0,0.2307692307692307,0.1333333333333333,0.0384615384615384,0.5827814569536424,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1,0.4010526315789473,0.5021052631578946,0.320754716981132,0.0,0.1923076923076923,0.2444444444444444,0.1923076923076923,0.7795648060548722,0.0,0.0,0.217391304347826,0.4242424242424242,0.25,0.7740384615384615,0.4166666666666666,1.0,0.2444444444444444,0.4147952443857331,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False
1,0.4736842105263157,0.3473684210526315,0.490566037735849,0.0,0.2307692307692307,0.1555555555555555,0.2307692307692307,0.6534216335540839,0.0,0.0,0.2608695652173913,0.2424242424242424,0.3,0.6192307692307691,0.0,0.1511627906976745,0.4888888888888888,1.0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
6,0.2736842105263157,0.303157894736842,0.0377358490566037,0.0,0.1923076923076923,0.1111111111111111,0.1923076923076923,0.656953642384106,0.0,0.0,0.217391304347826,0.2424242424242424,0.15,0.5923076923076923,0.0,0.5930232558139535,1.0,0.3117569352708058,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
3,0.5999999999999999,0.651578947368421,0.0377358490566037,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.8123620309050773,0.0,0.0,0.2608695652173913,0.2727272727272727,0.3,0.8525641025641025,0.0,0.5930232558139535,1.0,0.3117569352708058,0,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False
2,0.2315789473684211,0.1652631578947367,0.0566037735849056,0.0,0.2307692307692307,0.2222222222222222,0.1923076923076923,0.7417218543046358,0.0,0.0,0.2608695652173913,0.303030303030303,0.3,0.6461538461538461,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
1,0.263157894736842,0.174736842105263,0.0754716981132075,0.0,0.1923076923076923,0.1111111111111111,0.1923076923076923,0.6675496688741722,0.0,0.0,0.217391304347826,0.2727272727272727,0.15,0.691025641025641,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,True,False
6,0.431578947368421,0.2715789473684209,0.0377358490566037,0.3,0.5384615384615385,0.4888888888888889,0.2692307692307693,0.6459500764136525,0.4166666666666666,0.3157894736842105,0.6086956521739131,0.6666666666666667,0.35,0.6565088757396449,0.4166666666666666,0.0,0.7555555555555555,0.5785997357992074,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
1,0.894736842105263,0.894736842105263,0.3773584905660377,0.6000000000000001,0.5384615384615385,0.3111111111111111,0.5384615384615385,0.8741721854304636,0.0,0.4210526315789473,0.4782608695652174,0.3333333333333333,0.55,0.9104895104895104,0.0,0.1511627906976745,0.4888888888888888,1.0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1,0.431578947368421,0.3652631578947367,0.0377358490566037,0.0,0.2307692307692307,0.2222222222222222,0.1538461538461538,0.6622516556291391,0.0,0.0,0.2608695652173913,0.3636363636363636,0.05,0.5384615384615384,0.25,1.0,0.2444444444444444,0.4147952443857331,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False
4,0.2526315789473683,0.2452631578947368,0.0377358490566037,0.0,0.2307692307692307,0.1777777777777777,0.1538461538461538,0.5960264900662252,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.9186046511627908,0.7999999999999999,0.0,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2,0.368421052631579,0.2842105263157894,0.0566037735849056,0.0,0.1923076923076923,0.1333333333333333,0.1923076923076923,0.6675496688741722,0.0,0.0,0.217391304347826,0.2424242424242424,0.2,0.6641025641025641,0.0,0.0,0.7555555555555555,0.5785997357992074,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0.0526315789473683,0.168421052631579,0.169811320754717,0.0,0.2307692307692307,0.2222222222222222,0.1153846153846153,0.6534216335540839,0.0,0.0,0.2608695652173913,0.4242424242424242,0.15,0.6282051282051281,0.0,0.0,0.7555555555555555,0.5785997357992074,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
1,0.6842105263157894,0.351578947368421,0.320754716981132,0.0,0.1923076923076923,0.2666666666666666,0.1923076923076923,0.5509933774834437,0.0,0.0,0.217391304347826,0.3333333333333333,0.25,0.6461538461538461,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0.463157894736842,0.4105263157894736,0.0754716981132075,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2,0.4210526315789473,0.4210526315789473,0.0566037735849056,0.0,0.2307692307692307,0.1777777777777777,0.2307692307692307,0.6269315673289183,0.0,0.0,0.2608695652173913,0.2727272727272727,0.25,0.5599999999999999,0.0,0.0,0.7555555555555555,0.5785997357992074,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False
1,0.1578947368421053,0.1063157894736841,0.0566037735849056,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.6357615894039735,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.6371794871794871,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,0.6421052631578947,0.5905263157894736,0.0377358490566037,0.0,0.1923076923076923,0.1555555555555555,0.1923076923076923,0.7205298013245033,0.0,0.0,0.217391304347826,0.3333333333333333,0.25,0.691025641025641,0.4166666666666666,1.0,0.2444444444444444,0.4147952443857331,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False
1,0.4736842105263157,0.3494736842105261,0.2452830188679245,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,1,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3,0.5263157894736841,0.611578947368421,0.0566037735849056,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.6622516556291391,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.7717948717948717,0.0,0.5930232558139535,1.0,0.3117569352708058,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1,0.263157894736842,0.0526315789473683,0.1320754716981132,0.0,0.1923076923076923,0.2444444444444444,0.0,0.0,0.0,0.0,0.217391304347826,0.1515151515151515,0.0,0.0,0.0,1.0,0.2444444444444444,0.4147952443857331,1,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False
1,0.2842105263157894,0.2178947368421053,0.0566037735849056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2093023255813954,0.0,0.1241743725231175,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
1,0.263157894736842,0.1936842105263159,0.0566037735849056,0.0,0.1923076923076923,0.2444444444444444,0.1153846153846153,0.5474613686534217,0.0,0.0,0.217391304347826,0.303030303030303,0.15,0.5743589743589743,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,0.368421052631579,0.3873684210526316,0.0377358490566037,0.0,0.1923076923076923,0.1777777777777777,0.0769230769230769,0.5562913907284768,0.0,0.0,0.217391304347826,0.3333333333333333,0.15,0.717948717948718,0.0,0.0,0.7555555555555555,0.5785997357992074,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,0.4010526315789473,0.374736842105263,0.1132075471698113,0.0,0.1923076923076923,0.1111111111111111,0.0,0.0,0.0,0.0,0.217391304347826,0.1515151515151515,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False
2,0.2842105263157894,0.2589473684210526,0.0566037735849056,0.0,0.2307692307692307,0.1777777777777777,0.2307692307692307,0.7114474929044465,0.0,0.0,0.2608695652173913,0.303030303030303,0.25,0.6676923076923077,0.0,0.2093023255813954,0.0,0.1241743725231175,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False
2,0.4947368421052631,0.3989473684210527,0.0188679245283018,0.0,0.2307692307692307,0.1777777777777777,0.2307692307692307,0.6534216335540839,0.0,0.0,0.2608695652173913,0.3333333333333333,0.15,0.6641025641025641,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
1,0.5789473684210527,0.5094736842105263,0.0188679245283018,0.0,0.1923076923076923,0.1111111111111111,0.1923076923076923,0.752317880794702,0.0,0.0,0.217391304347826,0.1515151515151515,0.25,0.7646153846153845,0.0,0.1511627906976745,0.4888888888888888,1.0,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
6,0.3578947368421052,0.3178947368421052,0.1132075471698113,0.75,0.6153846153846154,0.4,0.6153846153846154,0.6887417218543046,0.0,0.5789473684210527,0.5652173913043478,0.4545454545454546,0.65,0.7143589743589743,0.0,0.2093023255813954,0.0,0.1241743725231175,0,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
1,0.2736842105263157,0.1999999999999999,0.0377358490566037,0.0,0.1923076923076923,0.1555555555555555,0.1923076923076923,0.6463576158940397,0.0,0.0,0.217391304347826,0.1818181818181818,0.25,0.603076923076923,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
1,0.4010526315789473,0.2084210526315788,0.6226415094339623,0.0,0.1923076923076923,0.2222222222222222,0.1923076923076923,0.6281929990539262,0.0,0.0,0.217391304347826,0.5151515151515151,0.25,0.6192307692307691,0.4166666666666666,1.0,0.2444444444444444,0.4147952443857331,0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False
1,0.3473684210526315,0.263157894736842,0.0188679245283018,0.0,0.2307692307692307,0.1777777777777777,0.2307692307692307,0.7152317880794702,0.0,0.0,0.2608695652173913,0.2727272727272727,0.3,0.691025641025641,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
1,0.4010526315789473,0.2084210526315788,0.4528301886792452,0.0,0.2307692307692307,0.2222222222222222,0.1923076923076923,0.6799116997792495,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.6641025641025641,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
1,0.4210526315789473,0.5357894736842106,0.0188679245283018,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.6710816777041942,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.655128205128205,0.0,1.0,0.2444444444444444,0.4147952443857331,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
2,0.4736842105263157,0.0210526315789474,0.2075471698113207,0.0,0.1923076923076923,0.1111111111111111,0.0,0.0,0.0,0.0,0.217391304347826,0.1515151515151515,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,1,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False
1,0.5684210526315789,0.4189473684210527,0.0188679245283018,0.0,0.3076923076923077,0.1777777777777777,0.3076923076923077,0.7652980132450331,0.0,0.0,0.3478260869565217,0.2424242424242424,0.4,0.7778076923076923,0.0,0.2093023255813954,0.0,0.1241743725231175,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0.4010526315789473,0.0526315789473683,0.2452830188679245,0.0,0.2307692307692307,0.1333333333333333,0.0,0.0,0.0,0.0,0.2608695652173913,0.1818181818181818,0.0,0.0,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,1,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2,0.2421052631578946,0.2536842105263157,0.0566037735849056,0.0,0.1923076923076923,0.1111111111111111,0.1923076923076923,0.614569536423841,0.0,0.0,0.217391304347826,0.1515151515151515,0.25,0.7323076923076922,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
1,0.5789473684210527,0.5789473684210527,0.0377358490566037,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,1,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
2,0.2421052631578946,0.1978947368421051,0.0754716981132075,0.0,0.1923076923076923,0.2,0.1153846153846153,0.6181015452538631,0.0,0.0,0.217391304347826,0.2727272727272727,0.2,0.6326923076923077,0.0,0.1511627906976745,0.4888888888888888,1.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1,0.4010526315789473,0.2336842105263157,0.4528301886792452,0.0,0.1923076923076923,0.1777777777777777,0.1923076923076923,0.5827814569536424,0.0,0.0,0.217391304347826,0.1818181818181818,0.25,0.6353846153846153,0.0833333333333333,0.0,0.7555555555555555,0.5785997357992074,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0.463157894736842,0.3378947368421052,0.0943396226415094,0.0,0.1923076923076923,0.1777777777777777,0.1923076923076923,0.5933774834437086,0.0,0.0,0.217391304347826,0.3939393939393939,0.2,0.6057692307692307,0.0,0.5930232558139535,1.0,0.3117569352708058,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,True,False
1,0.3263157894736841,0.2347368421052631,0.0377358490566037,0.0,0.1923076923076923,0.3333333333333333,0.1153846153846153,0.5721854304635762,0.0,0.0,0.217391304347826,0.1818181818181818,0.15,0.5653846153846154,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False
1,0.2947368421052632,0.3210526315789472,0.0377358490566037,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.7328918322295807,0.0,0.0,0.2608695652173913,0.2121212121212121,0.3,0.7692307692307692,0.0,0.1511627906976745,0.4888888888888888,1.0,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1,0.1578947368421053,0.6610526315789476,0.5094339622641508,0.25,0.3076923076923077,0.2888888888888889,0.3076923076923077,0.7284768211920529,0.0,0.1052631578947368,0.2608695652173913,0.2727272727272727,0.3,0.673076923076923,0.0,0.0,0.7555555555555555,0.5785997357992074,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
